year,country,inflow,outflow,latitude,longitude,net_migrants
2015,Liechtenstein,23089,3867,47.166,9.555373,19222
2015,Sweden,1519535,326820,60.128161,18.643501,1192715
2015,Tajikistan,274780,116888,38.861034,71.276093,157892
2015,Dominica,5437,62628,15.414999,-61.370976,-57191
2015,Cambodia,71024,1016728,12.565679,104.990963,-945704
2015,Switzerland,2301309,645892,46.818188,8.227512,1655417
2015,Libya,771146,153718,26.3351,17.228331,617428
2015,Madagascar,23463,171236,-18.766947,46.869107,-147773
2015,El Salvador,41918,1508523,13.794185,-88.89653,-1466605
2015,Armenia,169744,414299,40.069099,45.038189,-244555
2015,United Arab Emirates,7752052,124300,23.424076,53.847818,7627752
2015,Timor-Leste,10369,37751,-8.874217,125.727539,-27382
2015,Australia,6684394,504967,-25.274398,133.775136,6179427
2015,Kuwait,2751639,180465,29.31166,47.481766,2571174
2015,Algeria,231471,1784029,28.033886,1.659626,-1552558
2015,Slovakia,176420,260197,48.669026,19.699024,-83777
2015,Canada,7550030,1275309,56.130366,-106.346771,6274721
2015,Ethiopia,1088041,740034,9.145,40.489673,348007
2015,Uganda,1148923,575441,1.373333,32.290275,573482
2015,Maldives,60058,2782,3.202778,73.22068,57276
2015,Slovenia,237504,133388,46.151241,14.995463,104116
2015,Côte d'Ivoire,2095575,841044,7.539989,-5.54708,1254531
2015,Burkina Faso,658342,1450829,12.238333,-1.561593,-792487
2015,Mali,243182,1023102,17.570692,-3.996166,-779920
2015,Solomon Islands,2005,3798,-9.64571,160.156194,-1793
2015,Zambia,135913,254813,-13.133897,27.849332,-118900
2015,Aruba,34496,12124,12.52111,-69.968338,22372
2015,Eritrea,13715,542809,15.179384,39.782334,-529094
2015,Somalia,18996,1919299,5.152149,46.199616,-1900303
2015,Kyrgyzstan,199981,151200,41.20438,74.766098,48781
2015,Malawi,183314,325025,-13.254308,34.301525,-141711
2015,Equatorial Guinea,8746,91266,1.650801,10.267895,-82520
2015,South Africa,2723244,859673,-30.559482,22.937506,1863571
2015,Latvia,265418,268855,56.879635,24.603189,-3437
2015,Denmark,595876,246253,56.26392,9.501785,349623
2015,Spain,5876033,1199962,40.463667,-3.74922,4676071
2015,Thailand,3485695,778726,15.870032,100.992541,2706969
2015,Malaysia,2448973,1728504,4.210484,101.975766,720469
2015,Estonia,194495,132011,58.595272,25.013607,62484
2015,American Samoa,22944,1992,-14.270972,-170.132217,20952
2015,Gabon,261342,61512,-0.803689,11.609444,199830
2015,Guam,73602,3084,13.444304,144.793731,70518
2015,Haiti,36711,1237490,18.971187,-72.285215,-1200779
2015,Nauru,2625,3765,-0.522778,166.931503,-1140
2015,Peru,89524,1370801,-9.189967,-75.015152,-1281277
2015,Nicaragua,38345,643082,12.865416,-85.207229,-604737
2015,Trinidad and Tobago,42406,356010,10.691803,-61.222503,-313604
2015,Belarus,1082594,702147,53.709807,27.953389,380447
2015,Bosnia and Herzegovina,37621,1599486,43.915886,17.679076,-1561865
2015,Guadeloupe,93022,8260,16.995971,-62.067641,84762
2015,Philippines,155943,5274399,12.879721,121.774017,-5118456
2015,Ireland,749943,760682,53.41291,-8.24389,-10739
2015,Iraq,333517,1327406,33.223191,43.679291,-993889
2015,Namibia,94718,179380,-22.95764,18.49041,-84662
2015,Isle of Man,43066,8625,54.236107,-4.548056,34441
2015,Andorra,39552,7589,42.546245,1.601554,31963
2015,Poland,605185,4207711,51.919438,19.145136,-3602526
2015,Cook Islands,3412,21505,-21.236736,-159.777671,-18093
2015,Vanuatu,2278,8321,-15.376706,166.959158,-6043
2015,Grenada,4823,64366,12.262776,-61.604171,-59543
2015,Chad,503624,210529,15.454166,18.732207,293095
2015,Mozambique,161302,621142,-18.665695,35.529562,-459840
2015,Portugal,861253,2134784,39.399872,-8.224454,-1273531
2015,Northern Mariana Islands,20715,5047,17.33083,145.38469,15668
2015,Angola,532342,382007,-11.202692,17.873887,150335
2015,Mauritius,27033,161663,-20.348404,57.552152,-134630
2015,Oman,1740950,10973,21.512583,55.923255,1729977
2015,Paraguay,152664,838945,-23.442503,-58.443832,-686281
2015,Iceland,39072,38318,64.963051,-19.020835,754
2015,India,5138790,15786966,20.593684,78.96288,-10648176
2015,New Zealand,998715,791653,-40.900557,174.885971,207062
2015,Belize,53029,60288,17.189877,-88.49765,-7259
2015,Uzbekistan,1094008,799088,41.377491,64.585262,294920
2015,Colombia,138319,1689430,4.570868,-74.297333,-1551111
2015,Uruguay,72689,343125,-32.522779,-55.765835,-270436
2015,Pakistan,3625927,5870332,30.375321,69.345116,-2244405
2015,Tunisia,45715,751171,33.886917,9.537499,-705456
2015,Guinea-Bissau,21642,90946,11.803749,-15.180413,-69304
2015,New Caledonia,58254,4486,-20.904305,165.618042,53768
2015,Palau,4800,4574,7.51498,134.58252,226
2015,Nepal,497086,1640523,28.394857,84.124008,-1143437
2015,Bhutan,47189,44038,27.514162,90.433601,3151
2015,Turkmenistan,193860,50670,38.969719,59.556278,143190
2015,Netherlands,1990878,944730,52.132633,5.291266,1046148
2015,Panama,184061,143842,8.537981,-80.782127,40219
2015,Liberia,106376,252943,6.428055,-9.429499,-146567
2015,Belgium,1159846,539764,50.503887,4.469936,620082
2015,Comoros,11204,114948,-11.875001,43.872219,-103744
2015,Indonesia,299297,3792449,-0.789275,113.921327,-3493152
2015,Chile,469436,590617,-35.675147,-71.542969,-121181
2015,Papua New Guinea,29673,4280,-6.314993,143.95555,25393
2015,Guatemala,76258,1080119,15.783471,-90.230759,-1003861
2015,Norway,735664,187793,60.472024,8.468946,547871
2015,Guinea,122129,416746,9.945587,-9.696645,-294617
2015,Greenland,5727,18127,71.706936,-42.604303,-12400
2015,Barbados,20397,94319,13.193887,-59.543198,-73922
2015,Saint Helena,504,3112,-24.143474,-10.030696,-2608
2015,Central African Republic,58076,397208,6.611111,20.939444,-339132
2015,Niue,471,5363,-19.054445,-169.867233,-4892
2015,Bahrain,696373,47733,25.930414,50.637772,648640
2015,Croatia,555944,868377,45.1,15.2,-312433
2015,Brazil,699609,1521750,-14.235004,-51.92528,-822141
2015,Saint Kitts and Nevis,3521,28844,17.357822,-62.782998,-25323
2015,Honduras,38107,699539,15.199999,-86.241905,-661432
2015,Georgia,73673,381105,42.315407,43.356892,-307432
2015,Mexico,1188870,12532712,23.634501,-102.552784,-11343842
2015,Saint Lucia,8296,49443,13.909444,-60.978893,-41147
2015,Tokelau,450,2254,-8.967363,-171.855881,-1804
2015,Japan,2140320,760601,36.204824,138.252924,1379719
2015,Albania,46266,1069589,41.153332,20.168331,-1023323
2015,Afghanistan,364151,2499786,33.93911,67.709953,-2135635
2015,China,813787,6323615,35.86166,104.195397,-5509828
2015,Hungary,455667,568150,47.162494,19.503304,-112483
2015,Saint Pierre and Miquelon,967,432,46.941936,-56.27111,535
2015,Mayotte,72456,6509,-12.8275,45.166244,65947
2015,Turkey,4051301,3066358,38.963745,35.243322,984943
2015,Bahamas,58298,40238,25.03428,-77.39628,18060
2015,Jordan,3109304,642038,30.585164,36.238414,2467266
2015,Nigeria,1076442,1173467,9.081999,8.675277,-97025
2015,Saint Vincent and the Grenadines,4289,58018,12.984305,-61.287228,-53729
2015,Puerto Rico,259070,1867347,18.220833,-66.590149,-1608277
2015,Monaco,10795,28896,43.750298,7.412841,-18101
2015,Guyana,14507,461161,4.860416,-58.93018,-446654
2015,Western Sahara,4967,187256,24.215527,-12.885834,-182289
2015,Israel,1406027,270538,31.046051,34.851612,1135489
2015,Morocco,76656,2850184,31.791702,-7.09262,-2773528
2015,Greece,1242924,858615,39.074208,21.824312,384309
2015,Qatar,1654997,13362,25.354826,51.183884,1641635
2015,Bermuda,18086,15882,32.321384,-64.75737,2204
2015,United States of America,45890296,2804489,37.09024,-95.712891,43085807
2015,Botswana,141110,75783,-22.328474,24.684866,65327
2015,Costa Rica,397749,137488,9.748917,-83.753428,260261
2015,Benin,208093,593228,9.30769,2.315834,-385135
2015,Turks and Caicos Islands,17499,1843,21.694025,-71.797928,15656
2015,Romania,271040,3401679,45.943161,24.96676,-3130639
2015,Tonga,1368,58438,-21.178986,-175.198242,-57070
2015,Germany,10118844,3866272,51.165691,10.451526,6252572
2015,Montserrat,1118,15548,16.742498,-62.187366,-14430
2015,Gibraltar,8741,10446,36.137741,-5.345374,-1705
2015,Rwanda,432675,207845,-1.940278,29.873888,224830
2015,Italy,5805325,2813290,41.87194,12.56738,2992035
2015,Niger,221320,353662,17.607789,8.081666,-132342
2015,Mongolia,17016,14362,46.862496,103.846656,2654
2015,Ghana,306873,826452,7.946527,-1.023194,-519579
2015,Réunion,114600,3121,-21.115141,55.536384,111479
2015,Jamaica,20697,1068281,18.109581,-77.297508,-1047584
2015,Bangladesh,1138134,7224952,23.684994,90.356331,-6086818
2017,Turkey,4787371,3384952,38.963745,35.243322,1402419
2017,Zimbabwe,262349,1024059,-19.015438,29.154857,-761710
2017,Tajikistan,272959,111372,38.861034,71.276093,161587
2017,Uruguay,73407,353185,-32.522779,-55.765835,-279778
2017,Ukraine,4539064,2469916,48.379433,31.16558,2069148
2017,Andorra,38565,7653,42.546245,1.601554,30912
2017,Uganda,1623920,581337,1.373333,32.290275,1042583
2017,Uzbekistan,1083064,816681,41.377491,64.585262,266383
2017,United Kingdom,8799334,4823829,55.378051,-3.435973,3975505
2017,Tuvalu,111,3533,-7.109535,177.64933,-3422
2017,Togo,261961,451909,8.619543,0.824782,-189948
2017,Afghanistan,99345,2494308,33.93911,67.709953,-2394963
2017,Western Sahara,5160,193656,24.215527,-12.885834,-188496
2017,Tokelau,464,2324,-8.967363,-171.855881,-1860
2017,American Samoa,22987,1994,-14.270972,-170.132217,20993
2017,Yemen,341053,1187707,15.552727,48.516388,-846654
2017,Turks and Caicos Islands,18893,1912,21.694025,-71.797928,16981
2017,Anguilla,4099,848,18.220554,-63.068615,3251
2017,Tonga,1387,60258,-21.178986,-175.198242,-58871
2017,Timor-Leste,10607,38943,-8.874217,125.727539,-28336
2017,Angola,537657,390233,-11.202692,17.873887,147424
2017,Vanuatu,2315,8544,-15.376706,166.959158,-6229
2017,United States of America,47412413,2900844,37.09024,-95.712891,44511569
2017,Zambia,137257,264344,-13.133897,27.849332,-127087
2017,Trinidad and Tobago,42679,368589,10.691803,-61.222503,-325910
2017,Algeria,240308,1791159,28.033886,1.659626,-1550851
2017,Thailand,3587998,818058,15.870032,100.992541,2769940
2017,Turkmenistan,192547,52392,38.969719,59.556278,140155
2017,United Arab Emirates,8059782,131948,23.424076,53.847818,7927834
2017,Tunisia,46481,765594,33.886917,9.537499,-719113
2017,Albania,46666,1079680,41.153332,20.168331,-1033014
2017,Nauru,2643,3902,-0.522778,166.931503,-1259
2017,Switzerland,2386931,673515,46.818188,8.227512,1713416
2017,Kazakhstan,3635168,1500754,48.019573,66.923684,2134414
2017,Cayman Islands,24256,1281,19.513469,-80.566956,22975
2017,Jordan,3230677,688064,30.585164,36.238414,2542613
2017,Japan,2225908,790525,36.204824,138.252924,1435383
2017,Jamaica,20834,1107481,18.109581,-77.297508,-1086647
2017,Central African Republic,63169,411695,6.611111,20.939444,-348526
2017,Italy,5907461,2969348,41.87194,12.56738,2938113
2017,Israel,1371327,283182,31.046051,34.851612,1088145
2017,Isle of Man,43681,9061,54.236107,-4.548056,34620
2017,Chad,477045,230888,15.454166,18.732207,246157
2017,Ireland,806549,796557,53.41291,-8.24389,9992
2017,Iraq,340175,1385876,33.223191,43.679291,-1045701
2017,Indonesia,306199,4048468,-0.789275,113.921327,-3742269
2017,Chile,488571,611011,-35.675147,-71.542969,-122440
2017,India,5087385,16511925,20.593684,78.96288,-11424540
2017,Iceland,41853,41026,64.963051,-19.020835,827
2017,Hungary,483903,617755,47.162494,19.503304,-133852
2017,Kenya,1018458,458598,-0.023559,37.906193,559860
2017,China,831650,6558816,35.86166,104.195397,-5727166
2017,Kiribati,2526,6186,-3.370417,-168.734039,-3660
2017,Kuwait,2998636,190673,29.31166,47.481766,2807963
2017,Maldives,62619,2835,3.202778,73.22068,59784
2017,Burkina Faso,662304,1472255,12.238333,-1.561593,-809951
2017,Malaysia,2497940,1785375,4.210484,101.975766,712565
2017,Malawi,186695,334559,-13.254308,34.301525,-147864
2017,Madagascar,24756,172012,-18.766947,46.869107,-147256
2017,Burundi,271822,184892,-3.373056,29.918886,86930
2017,Luxembourg,263651,61991,49.815273,6.129583,201660
2017,Lithuania,124373,525051,55.169438,23.881275,-400678
2017,Liechtenstein,23924,4060,47.166,9.555373,19864
2017,Cambodia,73281,1046503,12.565679,104.990963,-973222
2017,Libya,788419,158073,26.3351,17.228331,630346
2017,Liberia,89021,260144,6.428055,-9.429499,-171123
2017,Lesotho,4030,326433,-29.609988,28.233608,-322403
2017,Lebanon,1937602,808216,33.854721,35.862285,1129386
2017,Cameroon,536555,321413,7.369722,12.354722,215142
2017,Latvia,256889,284161,56.879635,24.603189,-27272
2017,Kyrgyzstan,195968,165672,41.20438,74.766098,30296
2017,Canada,7849479,1321091,56.130366,-106.346771,6528388
2017,Mali,255543,1031380,17.570692,-3.996166,-775837
2017,Honduras,38466,721882,15.199999,-86.241905,-683416
2017,Guyana,14636,476514,4.860416,-58.93018,-461878
2017,French Guiana,109245,4363,3.933889,-53.125782,104882
2017,France,7902783,2179157,46.227638,2.213749,5723626
2017,Finland,342437,292068,61.92411,25.748151,50369
2017,Cyprus,187227,162915,35.126413,33.429859,24312
2017,Fiji,12108,215936,-16.578193,179.414413,-203828
2017,Ethiopia,1148464,787652,9.145,40.489673,360812
2017,Estonia,192707,140433,58.595272,25.013607,52274
2017,Côte d'Ivoire,2116521,832381,7.539989,-5.54708,1284140
2017,Eritrea,13790,604564,15.179384,39.782334,-590774
2017,Equatorial Guinea,9617,93866,1.650801,10.267895,-84249
2017,El Salvador,42175,1558751,13.794185,-88.89653,-1516576
2017,Denmark,656789,257781,56.26392,9.501785,399008
2017,Egypt,460666,3385729,26.820553,30.802498,-2925063
2017,Ecuador,325590,1092512,-1.831239,-78.183406,-766922
2017,Dominican Republic,416253,1412342,18.735693,-70.162651,-996089
2017,Djibouti,109142,15820,11.825138,42.590275,93322
2017,Dominica,5474,64290,15.414999,-61.370976,-58816
2017,Cuba,12290,1540473,21.521757,-77.781167,-1528183
2017,Haiti,37635,1273847,18.971187,-72.285215,-1236212
2017,French Polynesia,26746,1299,-17.679742,-149.406843,25447
2017,Gambia,199110,87516,13.443182,-15.310139,111594
2017,Colombia,141443,1738539,4.570868,-74.297333,-1597096
2017,Guinea-Bissau,22675,92600,11.803749,-15.180413,-69925
2017,Guinea,118567,425298,9.945587,-9.696645,-306731
2017,Guatemala,79326,1116742,15.783471,-90.230759,-1037416
2017,Comoros,11204,115775,-11.875001,43.872219,-104571
2017,Guam,75470,3132,13.444304,144.793731,72338
2017,Guadeloupe,93806,8382,16.995971,-62.067641,85424
2017,Grenada,4863,66425,12.262776,-61.604171,-61562
2017,Cook Islands,3458,22249,-21.236736,-159.777671,-18791
2017,Greenland,5730,19919,71.706936,-42.604303,-14189
2017,Greece,1220395,929549,39.074208,21.824312,290846
2017,Gibraltar,8808,10964,36.137741,-5.345374,-2156
2017,Costa Rica,400147,142108,9.748917,-83.753428,258039
2017,Ghana,320812,857056,7.946527,-1.023194,-536244
2017,Germany,12044115,4040764,51.165691,10.451526,8003351
2017,Georgia,75125,385542,42.315407,43.356892,-310417
2017,Croatia,541180,913077,45.1,15.2,-371897
2017,Gabon,272826,63451,-0.803689,11.609444,209375
2017,Antigua and Barbuda,28218,45014,17.060816,-61.796428,-16796
2017,Malta,43344,104930,35.937496,14.375416,-61586
2017,Marshall Islands,2928,7789,7.131474,171.184478,-4861
2017,Saudi Arabia,11774584,255345,23.885942,45.079162,11519239
2017,Azerbaijan,256790,373904,40.143105,47.576927,-117114
2017,San Marino,4990,2295,43.94236,12.457777,2695
2017,Samoa,4434,117511,-13.759029,-172.104629,-113077
2017,Saint Vincent and the Grenadines,4298,59834,12.984305,-61.287228,-55536
2017,Bahamas,60723,41581,25.03428,-77.39628,19142
2017,Saint Pierre and Miquelon,969,445,46.941936,-56.27111,524
2017,Saint Lucia,8360,50900,13.909444,-60.978893,-42540
2017,Saint Kitts and Nevis,3582,29872,17.357822,-62.782998,-26290
2017,Bahrain,714667,49238,25.930414,50.637772,665429
2017,Saint Helena,505,3268,-24.143474,-10.030696,-2763
2017,Réunion,116349,3194,-21.115141,55.536384,113155
2017,Rwanda,434205,243968,-1.940278,29.873888,190237
2017,Bangladesh,1161941,7477606,23.684994,90.356331,-6315665
2017,Romania,357521,3567972,45.943161,24.96676,-3210451
2017,Qatar,1688077,13952,25.354826,51.183884,1674125
2017,Puerto Rico,252581,1929045,18.220833,-66.590149,-1676464
2017,Senegal,223133,544825,14.497401,-14.452362,-321692
2017,Barbados,20498,97756,13.193887,-59.543198,-77258
2017,Serbia,801200,936727,44.016521,21.005859,-135527
2017,Seychelles,12486,35873,-4.679574,55.491977,-23387
2017,Sweden,1601107,346690,60.128161,18.643501,1254417
2017,Swaziland,25416,91517,-26.522503,31.465866,-66101
2017,Argentina,2118655,922258,-38.416097,-63.616672,1196397
2017,Suriname,27991,272782,3.919305,-56.027783,-244791
2017,Sudan,710104,1381678,12.862807,30.217636,-671574
2017,Sri Lanka,38053,1703766,7.873054,80.771797,-1665713
2017,Armenia,169311,418643,40.069099,45.038189,-249332
2017,Spain,5931689,1254909,40.463667,-3.74922,4676780
2017,South Africa,2880145,894967,-30.559482,22.937506,1985178
2017,Somalia,21908,1982235,5.152149,46.199616,-1960327
2017,Aruba,34713,12671,12.52111,-69.968338,22042
2017,Solomon Islands,1956,3944,-9.64571,160.156194,-1988
2017,Slovenia,244749,142540,46.151241,14.995463,102209
2017,Slovakia,183350,277748,48.669026,19.699024,-94398
2017,Australia,7008050,525363,-25.274398,133.775136,6482687
2017,Singapore,2331931,313449,1.352083,103.819836,2018482
2017,Sierra Leone,94225,158989,8.460555,-11.779889,-64764
2017,Austria,1660283,579796,47.516231,14.550072,1080487
2017,Bulgaria,151800,1277703,42.733883,25.48583,-1125903
2017,Portugal,876497,2191178,39.399872,-8.224454,-1314681
2017,Philippines,160806,5529202,12.879721,121.774017,-5368396
2017,Netherlands,2050616,997131,52.132633,5.291266,1053485
2017,Nepal,490077,1709996,28.394857,84.124008,-1219919
2017,Bosnia and Herzegovina,36177,1647776,43.915886,17.679076,-1611599
2017,Namibia,92902,189222,-22.95764,18.49041,-96320
2017,Mozambique,166715,635482,-18.665695,35.529562,-468767
2017,Morocco,79476,2896307,31.791702,-7.09262,-2816831
2017,Botswana,146179,79826,-22.328474,24.684866,66353
2017,Montserrat,1126,16141,16.742498,-62.187366,-15015
2017,Mongolia,17568,15210,46.862496,103.846656,2358
2017,Monaco,10903,28935,43.750298,7.412841,-18032
2017,Brazil,718068,1576128,-14.235004,-51.92528,-858060
2017,Mexico,1219725,12950599,23.634501,-102.552784,-11730874
2017,Mayotte,72854,6608,-12.8275,45.166244,66246
2017,Mauritius,27146,166800,-20.348404,57.552152,-139654
2017,British Virgin Islands,16902,1108,18.420695,-64.639968,15794
2017,Mauritania,162800,117232,21.00789,-10.940835,45568
2017,Martinique,59830,13602,14.641528,-61.024174,46228
2017,Bhutan,48289,43967,27.514162,90.433601,4322
2017,Poland,633893,4650183,51.919438,19.145136,-4016290
2017,New Caledonia,59806,4630,-20.904305,165.618042,55176
2017,Nicaragua,39171,655941,12.865416,-85.207229,-616770
2017,Belarus,1078304,712605,53.709807,27.953389,365699
2017,Peru,91737,1414939,-9.189967,-75.015152,-1323202
2017,Paraguay,156614,868664,-23.442503,-58.443832,-712050
2017,Papua New Guinea,31214,4396,-6.314993,143.95555,26818
2017,Belgium,1174608,560792,50.503887,4.469936,613816
2017,Panama,190011,148163,8.537981,-80.782127,41848
2017,Palau,4846,4650,7.51498,134.58252,196
2017,Pakistan,3395315,5926485,30.375321,69.345116,-2531170
2017,Belize,58186,62271,17.189877,-88.49765,-4085
2017,Oman,1989143,11367,21.512583,55.923255,1977776
2017,Norway,787395,195613,60.472024,8.468946,591782
2017,Northern Mariana Islands,20833,5165,17.33083,145.38469,15668
2017,Benin,214775,612438,9.30769,2.315834,-397663
2017,Niue,463,5524,-19.054445,-169.867233,-5061
2017,Nigeria,1108730,1248251,9.081999,8.675277,-139521
2017,Niger,251936,362919,17.607789,8.081666,-110983
2017,Bermuda,17904,16493,32.321384,-64.75737,1411
2017,New Zealand,1025280,829466,-40.900557,174.885971,195814
2017,Montenegro,70135,127768,42.708678,19.37439,-57633
